61,224,176,255
62,224,176,255
63,224,176,255
64,224,176,255
65,224,176,255
66,224,176,255
67,224,176,255
68,224,176,255
69,224,176,255
70,224,176,255
71,224,176,255
72,224,176,255
73,224,176,255
74,224,176,255
75,224,176,255
76,224,176,255
77,224,176,255
78,224,176,255
79,224,176,255
80,224,176,255
81,224,176,255
82,224,176,255
83,224,176,255
84,224,176,255
85,224,176,255
86,224,176,255
87,224,176,255
88,224,176,255
89,224,176,255
90,224,176,255
91,224,176,255
92,224,176,255
93,224,176,255
94,224,176,255
95,224,176,255
96,224,176,255
97,224,176,255
98,224,176,255
99,224,176,255
100,224,176,255
101,224,176,255
102,224,176,255
103,224,176,255
104,224,176,255
105,224,176,255
106,224,176,255
107,224,176,255
108,224,176,255
109,224,176,255
110,224,176,255
111,224,176,255
112,224,176,255
113,224,176,255
114,224,176,255
115,224,176,255
116,224,176,255




1,0.400000,0.600000,0.100000
2,0.400000,0.600000,0.100000
3,0.400000,0.600000,0.100000
4,0.400000,0.600000,0.100000
5,0.400000,0.600000,0.100000
6,0.400000,0.600000,0.100000
7,0.400000,0.600000,0.100000
8,0.400000,0.600000,0.100000
9,0.400000,0.600000,0.100000
10,0.400000,0.600000,0.100000
11,0.400000,0.600000,0.100000
12,0.400000,0.600000,0.100000
13,0.400000,0.600000,0.100000
14,0.400000,0.600000,0.100000
15,0.400000,0.600000,0.100000
16,0.400000,0.600000,0.100000
17,0.400000,0.600000,0.100000
18,0.400000,0.600000,0.100000
19,0.400000,0.600000,0.100000
20,0.400000,0.600000,0.100000
21,0.400000,0.600000,0.100000
22,0.400000,0.600000,0.100000
23,0.400000,0.600000,0.100000
24,0.400000,0.600000,0.100000
25,0.400000,0.600000,0.100000
26,0.400000,0.600000,0.100000
27,0.400000,0.600000,0.100000
28,0.400000,0.600000,0.100000
29,0.400000,0.600000,0.100000
30,0.400000,0.600000,0.100000
31,0.400000,0.600000,0.100000
32,0.400000,0.600000,0.100000
33,0.400000,0.600000,0.100000
34,0.400000,0.600000,0.100000
35,0.400000,0.600000,0.100000
36,0.400000,0.600000,0.100000
37,0.400000,0.600000,0.100000
38,0.400000,0.600000,0.100000
39,0.400000,0.600000,0.100000
40,0.400000,0.600000,0.100000
41,0.400000,0.600000,0.100000
42,0.400000,0.600000,0.100000
43,0.400000,0.600000,0.100000
44,0.400000,0.600000,0.100000
45,0.400000,0.600000,0.100000
46,0.400000,0.600000,0.100000
47,0.400000,0.600000,0.100000
48,0.400000,0.600000,0.100000
49,0.400000,0.600000,0.100000
50,0.400000,0.600000,0.100000
51,0.400000,0.600000,0.100000
52,0.400000,0.600000,0.100000
53,0.400000,0.600000,0.100000
54,0.400000,0.600000,0.100000
55,0.400000,0.600000,0.100000
56,0.400000,0.600000,0.100000
57,0.400000,0.600000,0.100000
58,0.400000,0.600000,0.100000
59,0.400000,0.600000,0.100000
60,0.400000,0.600000,0.100000
61,0.400000,0.600000,0.100000
62,0.400000,0.600000,0.100000
63,0.400000,0.600000,0.100000
64,0.400000,0.600000,0.100000
65,0.400000,0.600000,0.100000
66,0.400000,0.600000,0.100000
67,0.400000,0.600000,0.100000
68,0.400000,0.600000,0.100000
69,0.400000,0.600000,0.100000
70,0.400000,0.600000,0.100000
71,0.400000,0.600000,0.100000
72,0.400000,0.600000,0.100000
73,0.400000,0.600000,0.100000
74,0.400000,0.600000,0.100000
75,0.400000,0.600000,0.100000
76,0.400000,0.600000,0.100000
77,0.400000,0.600000,0.100000
78,0.400000,0.600000,0.100000
79,0.400000,0.600000,0.100000
80,0.400000,0.600000,0.100000
81,0.400000,0.600000,0.100000
82,0.400000,0.600000,0.100000
83,0.400000,0.600000,0.100000
84,0.400000,0.600000,0.100000
85,0.400000,0.600000,0.100000
86,0.400000,0.600000,0.100000
87,0.400000,0.600000,0.100000
88,0.400000,0.600000,0.100000
89,0.400000,0.600000,0.100000
90,0.400000,0.600000,0.100000
91,0.400000,0.600000,0.100000
92,0.400000,0.600000,0.100000
93,0.400000,0.600000,0.100000
94,0.400000,0.600000,0.100000
95,0.400000,0.600000,0.100000
96,0.400000,0.600000,0.100000
97,0.400000,0.600000,0.100000
98,0.400000,0.600000,0.100000
99,0.400000,0.600000,0.100000
100,0.400000,0.600000,0.100000
101,0.400000,0.600000,0.100000
102,0.400000,0.600000,0.100000
103,0.400000,0.600000,0.100000
104,0.400000,0.600000,0.100000
105,0.400000,0.600000,0.100000
106,0.400000,0.600000,0.100000
107,0.400000,0.600000,0.100000
108,0.400000,0.600000,0.100000
109,0.400000,0.600000,0.100000
110,0.400000,0.600000,0.100000
111,0.400000,0.600000,0.100000
112,0.400000,0.600000,0.100000
113,0.400000,0.600000,0.100000
114,0.400000,0.600000,0.100000
115,0.400000,0.600000,0.100000
116,0.400000,0.600000,0.100000
